aaa_bull,aaa_cow,cow,no,stier,color_cow,aandacht,dad_name,dad_code,dadsdad_name,dadsdad_code,mom_name,mom_nr,momsdad_name,momsdad_code,momsmom_name,momsmom_code,match,nummer,birth,color_bull,bull_name,bull_dad,bulls_moms_dad,code,accuracy,score_prod,score_kg_eiwit,score_kg_vet,score_eiwit,score_vet,score_laatrijpheid,score_persistentie,score_vruchtbaarheid,score_uier,score_klauw,score_melksnelheid,score_afkalfgemak,index_inet,index_inet_nvo,index_nvi,index_tip,ziekte_stofwisseling,ziekte_reproductie,ziekte_celgetal,ext_frame,ext_type,ext_uier,ext_beenwerk,ext_totaal exterieur,ext_hoogtemaat,ext_voorhand,ext_inhoud,ext_openheid,ext_conditie score,ext_kruisligging,ext_kruisbreedte,ext_beenstand achter,ext_beenstand zij,ext_klauwhoek,ext_voorbeenstand,ext_beengebruik,ext_vooruieraanhechting,ext_voorspeenplaatsing,ext_speenlengte,ext_uierdiepte,ext_achteruierhoogte,ext_ophangband,ext_achterspeenplaatsing,kik,kik_adv,kiv,score_aanhouding,score_bevruchting,is_inteelt
243,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),1,CANM000012556108,2016,ZB,Legend-Maker Victor,Kerndtway Kingpin,Genervations Liquid Gold,780361,93,654,41,43,0.19,0.16,107,117,101,103,105,101,111,270,146,204,149,,101,107,95,105,116,106,111,115,103,107,109,99,100,103,104,99,102,103,106,113,103,103,116,114,109,107,,,TRUE,,,FALSE
243,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),1,NLDM000664364616,2015,ZB,Kik Bookmaker,De-Su 521 Bookem,Regancrest Altaiota,39807,97,151,19,31,0.15,0.27,99,99,107,107,100,91,104,145,83,161,118,100,100,106,104,101,102,100,102,106,100,103,100,99,103,106,103,105,96,99,100,101,105,106,102,103,102,103,,,,,,FALSE
243,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),1,NLDM000751914870,2015,RB,Delta Multiplan-Red,Delta Meteor-Red,Poppe Snow,941753,97,511,33,39,0.17,0.19,97,106,105,99,100,106,103,227,123,170,156,100,99,101,100,106,107,103,106,108,97,104,107,100,106,105,102,98,104,100,103,106,109,92,107,106,104,106,,,,,,FALSE
243,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),1,NLDM000637079567,2017,RB,Koolstein Tucson,Julandy,Jotan Red,361132,82,330,29,23,0.2,0.1,97,101,97,103,103,97,97,169,100,108,121,,98,103,98,101,106,103,104,106,96,105,108,94,104,98,103,103,97,96,103,104,99,102,106,104,103,99,,,,,,FALSE
243,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),1,NLDM000648499303,2018,ZB,Koepon Random,DOUBLE W RANGER,BOARD ET,39947,72,823,,,0.14,0.28,97,104,101,103,107,107,102,329,,,,,,103,,,,110,111,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000921967114,2015,ZB,Bouw Finder,De-Su 11236 Balisto,Genervations Epic,941581,99,59,15,45,0.15,0.48,106,106,105,108,107,99,108,159,88,276,273,103,102,113,101,103,105,108,108,107,103,106,104,101,95,100,107,98,106,100,108,106,99,108,109,100,95,90,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000642172631,2016,ZB,Delta Revisor P,Bouw Finder,Sundance,941905,96,363,40,58,0.3,0.46,101,109,102,102,103,101,107,296,167,202,243,101,96,107,106,105,106,105,108,106,107,105,107,102,99,103,104,103,104,99,104,107,92,101,107,103,94,89,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,DEUM000537611409,2013,ZB,Guard,Guarini,Leif,767875,99,137,33,32,0.31,0.29,105,99,104,102,103,97,103,205,127,178,217,99,102,102,96,96,105,101,101,97,92,96,102,93,96,101,100,99,99,97,102,101,94,103,102,107,104,99,,,TRUE,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000565103198,2017,ZB,Delta Jigger,Weelder Esperanto,S-S-I Mogul Reflector,942045,88,182,23,15,0.19,0.08,107,106,106,106,109,99,110,127,79,256,214,,101,110,100,103,111,111,112,106,100,102,102,102,100,97,108,99,104,100,111,110,107,102,110,107,102,99,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000584593572,2017,ZB,Koepon Powerset,Jetset,De-Su 521 Bookem,39887,91,159,25,47,0.22,0.45,101,100,101,109,101,102,103,205,117,193,211,,100,109,100,102,112,100,107,104,99,101,104,97,96,100,100,100,104,103,99,112,104,99,112,108,103,101,TRUE,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,CANM000107559777,2012,ZB,Swissbec Brekem,De-Su 521 Bookem,Long-Langs Oman Oman,767317,99,253,23,30,0.16,0.21,99,105,106,101,103,100,110,162,91,161,191,103,101,101,101,103,105,103,105,105,99,103,107,97,97,100,102,105,101,98,103,103,96,103,103,105,105,100,,,TRUE,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,CANM000012556108,2016,ZB,Legend-Maker Victor,Kerndtway Kingpin,Genervations Liquid Gold,780361,93,654,41,43,0.19,0.16,107,117,101,103,105,101,111,270,146,204,149,,101,107,95,105,116,106,111,115,103,107,109,99,100,103,104,99,102,103,106,113,103,103,116,114,109,107,,,TRUE,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000664364616,2015,ZB,Kik Bookmaker,De-Su 521 Bookem,Regancrest Altaiota,39807,97,151,19,31,0.15,0.27,99,99,107,107,100,91,104,145,83,161,118,100,100,106,104,101,102,100,102,106,100,103,100,99,103,106,103,105,96,99,100,101,105,106,102,103,102,103,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000751914870,2015,RB,Delta Multiplan-Red,Delta Meteor-Red,Poppe Snow,941753,97,511,33,39,0.17,0.19,97,106,105,99,100,106,103,227,123,170,156,100,99,101,100,106,107,103,106,108,97,104,107,100,106,105,102,98,104,100,103,106,109,92,107,106,104,106,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000637079567,2017,RB,Koolstein Tucson,Julandy,Jotan Red,361132,82,330,29,23,0.2,0.1,97,101,97,103,103,97,97,169,100,108,121,,98,103,98,101,106,103,104,106,96,105,108,94,104,98,103,103,97,96,103,104,99,102,106,104,103,99,,,,,,FALSE
243,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),1,NLDM000648499303,2018,ZB,Koepon Random,DOUBLE W RANGER,BOARD ET,39947,72,823,,,0.14,0.28,97,104,101,103,107,107,102,329,,,,,,103,,,,110,111,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000921967114,2015,ZB,Bouw Finder,De-Su 11236 Balisto,Genervations Epic,941581,99,59,15,45,0.15,0.48,106,106,105,108,107,99,108,159,88,276,273,103,102,113,101,103,105,108,108,107,103,106,104,101,95,100,107,98,106,100,108,106,99,108,109,100,95,90,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000642172631,2016,ZB,Delta Revisor P,Bouw Finder,Sundance,941905,96,363,40,58,0.3,0.46,101,109,102,102,103,101,107,296,167,202,243,101,96,107,106,105,106,105,108,106,107,105,107,102,99,103,104,103,104,99,104,107,92,101,107,103,94,89,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,DEUM000537611409,2013,ZB,Guard,Guarini,Leif,767875,99,137,33,32,0.31,0.29,105,99,104,102,103,97,103,205,127,178,217,99,102,102,96,96,105,101,101,97,92,96,102,93,96,101,100,99,99,97,102,101,94,103,102,107,104,99,,,TRUE,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000565103198,2017,ZB,Delta Jigger,Weelder Esperanto,S-S-I Mogul Reflector,942045,88,182,23,15,0.19,0.08,107,106,106,106,109,99,110,127,79,256,214,,101,110,100,103,111,111,112,106,100,102,102,102,100,97,108,99,104,100,111,110,107,102,110,107,102,99,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000584593572,2017,ZB,Koepon Powerset,Jetset,De-Su 521 Bookem,39887,91,159,25,47,0.22,0.45,101,100,101,109,101,102,103,205,117,193,211,,100,109,100,102,112,100,107,104,99,101,104,97,96,100,100,100,104,103,99,112,104,99,112,108,103,101,TRUE,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,CANM000107559777,2012,ZB,Swissbec Brekem,De-Su 521 Bookem,Long-Langs Oman Oman,767317,99,253,23,30,0.16,0.21,99,105,106,101,103,100,110,162,91,161,191,103,101,101,101,103,105,103,105,105,99,103,107,97,97,100,102,105,101,98,103,103,96,103,103,105,105,100,,,TRUE,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,CANM000012556108,2016,ZB,Legend-Maker Victor,Kerndtway Kingpin,Genervations Liquid Gold,780361,93,654,41,43,0.19,0.16,107,117,101,103,105,101,111,270,146,204,149,,101,107,95,105,116,106,111,115,103,107,109,99,100,103,104,99,102,103,106,113,103,103,116,114,109,107,,,TRUE,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000664364616,2015,ZB,Kik Bookmaker,De-Su 521 Bookem,Regancrest Altaiota,39807,97,151,19,31,0.15,0.27,99,99,107,107,100,91,104,145,83,161,118,100,100,106,104,101,102,100,102,106,100,103,100,99,103,106,103,105,96,99,100,101,105,106,102,103,102,103,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000751914870,2015,RB,Delta Multiplan-Red,Delta Meteor-Red,Poppe Snow,941753,97,511,33,39,0.17,0.19,97,106,105,99,100,106,103,227,123,170,156,100,99,101,100,106,107,103,106,108,97,104,107,100,106,105,102,98,104,100,103,106,109,92,107,106,104,106,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000637079567,2017,RB,Koolstein Tucson,Julandy,Jotan Red,361132,82,330,29,23,0.2,0.1,97,101,97,103,103,97,97,169,100,108,121,,98,103,98,101,106,103,104,106,96,105,108,94,104,98,103,103,97,96,103,104,99,102,106,104,103,99,,,,,,FALSE
243,423,80,1104,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,FENNIGIEN 39,NL 6664 0988 7 (47),Europol PP,NL 7342 4650 9,FENNIGIEN 30,NL 4986 0600 1 (49),0.92,NLDM000648499303,2018,ZB,Koepon Random,DOUBLE W RANGER,BOARD ET,39947,72,823,,,0.14,0.28,97,104,101,103,107,107,102,329,,,,,,103,,,,110,111,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000921967114,2015,ZB,Bouw Finder,De-Su 11236 Balisto,Genervations Epic,941581,99,59,15,45,0.15,0.48,106,106,105,108,107,99,108,159,88,276,273,103,102,113,101,103,105,108,108,107,103,106,104,101,95,100,107,98,106,100,108,106,99,108,109,100,95,90,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000642172631,2016,ZB,Delta Revisor P,Bouw Finder,Sundance,941905,96,363,40,58,0.3,0.46,101,109,102,102,103,101,107,296,167,202,243,101,96,107,106,105,106,105,108,106,107,105,107,102,99,103,104,103,104,99,104,107,92,101,107,103,94,89,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,DEUM000537611409,2013,ZB,Guard,Guarini,Leif,767875,99,137,33,32,0.31,0.29,105,99,104,102,103,97,103,205,127,178,217,99,102,102,96,96,105,101,101,97,92,96,102,93,96,101,100,99,99,97,102,101,94,103,102,107,104,99,,,TRUE,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000565103198,2017,ZB,Delta Jigger,Weelder Esperanto,S-S-I Mogul Reflector,942045,88,182,23,15,0.19,0.08,107,106,106,106,109,99,110,127,79,256,214,,101,110,100,103,111,111,112,106,100,102,102,102,100,97,108,99,104,100,111,110,107,102,110,107,102,99,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000584593572,2017,ZB,Koepon Powerset,Jetset,De-Su 521 Bookem,39887,91,159,25,47,0.22,0.45,101,100,101,109,101,102,103,205,117,193,211,,100,109,100,102,112,100,107,104,99,101,104,97,96,100,100,100,104,103,99,112,104,99,112,108,103,101,TRUE,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,CANM000107559777,2012,ZB,Swissbec Brekem,De-Su 521 Bookem,Long-Langs Oman Oman,767317,99,253,23,30,0.16,0.21,99,105,106,101,103,100,110,162,91,161,191,103,101,101,101,103,105,103,105,105,99,103,107,97,97,100,102,105,101,98,103,103,96,103,103,105,105,100,,,TRUE,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,CANM000012556108,2016,ZB,Legend-Maker Victor,Kerndtway Kingpin,Genervations Liquid Gold,780361,93,654,41,43,0.19,0.16,107,117,101,103,105,101,111,270,146,204,149,,101,107,95,105,116,106,111,115,103,107,109,99,100,103,104,99,102,103,106,113,103,103,116,114,109,107,,,TRUE,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000664364616,2015,ZB,Kik Bookmaker,De-Su 521 Bookem,Regancrest Altaiota,39807,97,151,19,31,0.15,0.27,99,99,107,107,100,91,104,145,83,161,118,100,100,106,104,101,102,100,102,106,100,103,100,99,103,106,103,105,96,99,100,101,105,106,102,103,102,103,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000751914870,2015,RB,Delta Multiplan-Red,Delta Meteor-Red,Poppe Snow,941753,97,511,33,39,0.17,0.19,97,106,105,99,100,106,103,227,123,170,156,100,99,101,100,106,107,103,106,108,97,104,107,100,106,105,102,98,104,100,103,106,109,92,107,106,104,106,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000637079567,2017,RB,Koolstein Tucson,Julandy,Jotan Red,361132,82,330,29,23,0.2,0.1,97,101,97,103,103,97,97,169,100,108,121,,98,103,98,101,106,103,104,106,96,105,108,94,104,98,103,103,97,96,103,104,99,102,106,104,103,99,,,,,,FALSE
243,423,92,1158,Giessen Utopia,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIA 2,NL 7587 1041 (14),RAVELIJN,NL 8725 3456 6,MARIA 1,NL 9442 0843 0 (55),0.92,NLDM000648499303,2018,ZB,Koepon Random,DOUBLE W RANGER,BOARD ET,39947,72,823,,,0.14,0.28,97,104,101,103,107,107,102,329,,,,,,103,,,,110,111,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000921967114,2015,ZB,Bouw Finder,De-Su 11236 Balisto,Genervations Epic,941581,99,59,15,45,0.15,0.48,106,106,105,108,107,99,108,159,88,276,273,103,102,113,101,103,105,108,108,107,103,106,104,101,95,100,107,98,106,100,108,106,99,108,109,100,95,90,,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000642172631,2016,ZB,Delta Revisor P,Bouw Finder,Sundance,941905,96,363,40,58,0.3,0.46,101,109,102,102,103,101,107,296,167,202,243,101,96,107,106,105,106,105,108,106,107,105,107,102,99,103,104,103,104,99,104,107,92,101,107,103,94,89,,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,DEUM000537611409,2013,ZB,Guard,Guarini,Leif,767875,99,137,33,32,0.31,0.29,105,99,104,102,103,97,103,205,127,178,217,99,102,102,96,96,105,101,101,97,92,96,102,93,96,101,100,99,99,97,102,101,94,103,102,107,104,99,,,TRUE,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000565103198,2017,ZB,Delta Jigger,Weelder Esperanto,S-S-I Mogul Reflector,942045,88,182,23,15,0.19,0.08,107,106,106,106,109,99,110,127,79,256,214,,101,110,100,103,111,111,112,106,100,102,102,102,100,97,108,99,104,100,111,110,107,102,110,107,102,99,,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000584593572,2017,ZB,Koepon Powerset,Jetset,De-Su 521 Bookem,39887,91,159,25,47,0.22,0.45,101,100,101,109,101,102,103,205,117,193,211,,100,109,100,102,112,100,107,104,99,101,104,97,96,100,100,100,104,103,99,112,104,99,112,108,103,101,TRUE,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,CANM000107559777,2012,ZB,Swissbec Brekem,De-Su 521 Bookem,Long-Langs Oman Oman,767317,99,253,23,30,0.16,0.21,99,105,106,101,103,100,110,162,91,161,191,103,101,101,101,103,105,103,105,105,99,103,107,97,97,100,102,105,101,98,103,103,96,103,103,105,105,100,,,TRUE,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,CANM000012556108,2016,ZB,Legend-Maker Victor,Kerndtway Kingpin,Genervations Liquid Gold,780361,93,654,41,43,0.19,0.16,107,117,101,103,105,101,111,270,146,204,149,,101,107,95,105,116,106,111,115,103,107,109,99,100,103,104,99,102,103,106,113,103,103,116,114,109,107,,,TRUE,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000664364616,2015,ZB,Kik Bookmaker,De-Su 521 Bookem,Regancrest Altaiota,39807,97,151,19,31,0.15,0.27,99,99,107,107,100,91,104,145,83,161,118,100,100,106,104,101,102,100,102,106,100,103,100,99,103,106,103,105,96,99,100,101,105,106,102,103,102,103,,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000751914870,2015,RB,Delta Multiplan-Red,Delta Meteor-Red,Poppe Snow,941753,97,511,33,39,0.17,0.19,97,106,105,99,100,106,103,227,123,170,156,100,99,101,100,106,107,103,106,108,97,104,107,100,106,105,102,98,104,100,103,106,109,92,107,106,104,106,,,,,,FALSE
243,423,1386,1386,Giessen Utopia,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,DOMOOR 2,NL 6633 1161 1 (16),BIG WINNER,NL 4297 5958 3,DOMOOR 1,NL 7587 1027 5 (48),0.92,NLDM000637079567,2017,RB,Koolstein Tucson,Julandy,Jotan Red,361132,82,330,29,23,0.2,0.1,97,101,97,103,103,97,97,169,100,108,121,,98,103,98,101,106,103,104,106,96,105,108,94,104,98,103,103,97,96,103,104,99,102,106,104,103,99,,,,,,FALSE
